Country,Year,Inflation,IntentionalHomicides,LifeExpectancy,Population,SuicideMortality,Unemployment,Fixed,Percent,Fixed Value,HDI
Tanzania,1996,20.97725964,7.49888576,49.329,30444526,,3.380000114,0.200969733,0.240970903,0.058066976,0.369
Tanzania,1997,16.09065493,7.549806361,49.503,31192857,,3.289999962,0.19431486,0.232156344,0.053896568,0.37
Tanzania,1998,12.79975405,,49.809,31924196,,3.220000029,0.19110199,0.215204944,0.046313168,0.377
Tanzania,1999,7.890433361,,50.248,32682239,,3.170000076,0.188472148,0.210818958,0.044444633,0.383
Tanzania,2000,5.923961096,,50.801,33499180,8.9,3.079999924,0.185830574,0.209978049,0.044090781,0.39
Tanzania,2001,5.147468002,,51.444,34385856,7.9,2.99000001,0,0,,0.397
Tanzania,2002,5.317833661,,52.142,35334788,7,3.109999895,0,0,,0.407
Tanzania,2006,7.250972621,,55.119,39548663,5.3,3.299999952,0,0,,0.447
Tanzania,2007,7.02551437,,55.926,40681414,5.4,2.920000076,0,0,,0.456
Tanzania,2008,10.27839376,,56.777,41853944,5.8,2.609999895,0,0,,0.465
Tanzania,2009,12.14222787,,57.666,43073834,5.5,2.5,0,0,,0.474
Tanzania,2005,5.034570093,,54.349,38450320,5.4,3.309999943,0,0,,0.437
Tanzania,2019,3.447502351,,65.456,58005463,4.3,1.960000038,0,0,,0.529
Tanzania,2017,5.318658189,,64.479,54663906,4.2,2.029999971,0,0,,0.523
Tanzania,2018,3.51017101,,65.015,56318348,4.2,1.99000001,0,0,,0.524
Thailand,2018,1.063897542,,76.931,69428524,8.8,0.769999981,0,0,,0.772
Thailand,2019,0.706728601,,77.15,69625582,8.8,0.720000029,0,0,,0.777
Thailand,1999,0.284726459,8.109335545,70.463,62298571,,2.970000029,0,0,,0.643
Thailand,1994,5.047748977,8.502438386,70.202,58875269,,1.350000024,0,0,,0.607
Thailand,1998,7.99472875,8.705027253,70.348,61585103,,3.400000095,0,0,,0.633
Thailand,1995,5.818181818,7.637814629,70.191,59467274,,1.100000024,0,0,,0.614
Thailand,1996,5.805105547,7.440521974,70.215,60130186,,1.070000052,0,0,,0.622
Thailand,1997,5.625797471,7.867326924,70.267,60846582,,0.870000005,0,0,,0.628
Thailand,1991,5.709852599,9.759665052,70.3,57232465,,2.630000114,0,0,,0.586
Thailand,1993,3.312191684,9.397404234,70.239,58337773,,1.49000001,0,0,,0.6
Thailand,1992,4.139145751,10.30709751,70.281,57811021,,1.350000024,0,0,,0.592
Thailand,1990,5.863994744,9.448674777,70.248,56558186,,,0,0,,0.577
Timor-Leste,2011,13.49984024,,67.477,1113151,3.2,3.529999971,0,0,,0.644
Timor-Leste,2012,11.80030967,,67.72,1132994,3.3,3.769999981,0,0,,0.639
Timor-Leste,2013,10.98723442,,67.953,1153295,3.3,4.03000021,0,0,,0.63
Timor-Leste,2014,0.848838206,,68.197,1174331,3.4,4.230000019,0,0,,0.62
Timor-Leste,2000,,,59.002,884366,3.6,3.359999895,0,0,,0.484
Timor-Leste,2001,,,59.945,901214,3.6,3.349999905,0,0,,0.492
Timor-Leste,2002,,,60.901,922694,3.4,3.380000114,0,0,,0.503
Timor-Leste,2003,7.165158914,,61.888,947108,3.4,3.380000114,0,0,,0.504
Timor-Leste,2016,-1.469842879,,68.735,1219288,3.6,4.659999847,0,0,,0.598
Timor-Leste,2017,0.52297668,,69.007,1243261,3.6,4.570000172,0,0,,0.599
Timor-Leste,2019,0.95881274,,69.495,1293119,3.7,4.420000076,0,0,,0.606
Timor-Leste,2018,2.29424307,,69.26,1267972,3.6,4.480000019,0,0,,0.599
Timor-Leste,1990,,,48.492,737814,,,0,0,,
Timor-Leste,1991,,,49.345,759527,,3.24000001,0,0,,
Timor-Leste,1992,,,50.261,783198,,3.279999971,0,0,,
Timor-Leste,1993,,,51.267,806860,,3.339999914,0,0,,
Timor-Leste,1994,,,52.366,827825,,3.359999895,0,0,,
Timor-Leste,1995,,,53.538,844334,,3.359999895,0,0,,
Timor-Leste,1996,,,54.737,855362,,3.359999895,0,0,,
Timor-Leste,1997,,,55.907,861866,,3.359999895,0,0,,
Timor-Leste,1998,,,57.011,866530,,3.359999895,0,0,,
Timor-Leste,1999,,,58.037,873136,,3.380000114,0,0,,
Togo,1990,1.015341505,,55.887,3774312,,,0,0,,0.406
Togo,1991,0.387081798,,55.872,3862992,,4.260000229,0,0,,0.409
Togo,1992,1.393786637,,55.734,3945905,,4.320000172,0,0,,0.4
Togo,1993,-1.006881689,,55.485,4029053,,4.429999828,0,0,,0.391
Togo,1994,39.16276738,,55.147,4120616,,4.460000038,0,0,,0.397
Togo,1997,8.250825083,,54.001,4485951,,4.449999809,0,0,,0.426
Togo,1996,4.6875,,54.36,4348805,,4.460000038,0,0,,0.418
Togo,1998,0.975338381,,53.722,4632446,,4.449999809,0,0,,0.425
Togo,1995,16.43350345,,54.757,4226291,,4.460000038,0,0,,0.41
Togo,1999,-0.053213625,,53.547,4780448,,4.489999771,0,0,,0.426
Togo,2000,1.862605955,,53.491,4924402,10,4.460000038,0,0,,0.427
Togo,2001,3.919591337,,53.554,5062567,10.3,4.440000057,0,0,,0.43
Togo,2002,3.059818575,,53.71,5197031,10.4,4.480000019,0,0,,0.433
Togo,2003,-0.930000884,,53.938,5330639,10.7,4.480000019,0,0,,0.438
Togo,2004,0.393078681,,54.234,5467766,10.8,4.429999828,0,0,,0.439
Togo,2005,6.78292893,,54.602,5611640,10.7,4.360000134,0,0,,0.438
Togo,2006,2.228977794,,55.052,5762880,11,4.230000019,0,0,,0.444
Togo,2011,3.563514729,,58.092,6595943,10.4,1.980000019,0,0,,0.479
Togo,2019,0.685897591,,61.042,8082366,8.8,3.599999905,0,0,,0.515
Togo,2014,0.190875076,,59.58,7137997,10.1,2.160000086,0,0,,0.493
Togo,2018,0.928170504,,60.76,7889094,8.7,3.660000086,0,0,,0.51
Togo,2008,8.694828144,,56.178,6083420,10.8,3.079999924,0,0,,0.447
Togo,2009,3.71360592,,56.818,6250835,10.5,2.799999952,0,0,,0.456
Togo,2010,1.445945174,,57.468,6421679,10.4,2.390000105,0,0,,0.466
Togo,2012,2.577181741,,58.661,6773807,10.4,2.049999952,0,0,,0.482
Togo,2013,1.825394759,,59.16,6954721,10.3,2.119999886,0,0,,0.488
Togo,2015,2.58390527,,59.927,7323158,9.7,2.200000048,0,0,,0.499
Togo,2016,1.285246608,,60.22,7509952,9.3,2.950000048,0,0,,0.502
Togo,2007,0.945673272,,55.581,5920359,10.9,3.599999905,0,0,,0.439
Togo,2017,-0.980289496,,60.489,7698475,9,3.74000001,0.372276411,0.549080253,30.14891242,0.506
Tonga,1992,7.936980122,,69.143,95399,,1.269999981,0.363740047,0.497592403,0.2475982,0.661
Tonga,1994,1.012952067,,69.29,95739,,1.580000043,0.355827323,0.491474203,0.241546892,0.672
Tonga,1995,1.460006304,2.08394115,69.351,95976,,1.879999995,0.335755974,0.468278904,0.219285132,0.675
Tonga,1991,10.5954494,,69.049,95246,,1.25,0.304981512,0.430764848,0.185558354,0.659
Tonga,1996,2.99528024,2.077555133,69.41,96273,,2.200000048,0.301516558,0.430123478,0.185006206,0.675
Tonga,1997,2.124731324,2.069943387,69.471,96619,,2.539999962,0.315693446,0.423749592,0.179563717,0.675
Tonga,1998,3.274445543,,69.535,97032,,2.910000086,0.3113753,0.403859015,0.163102104,0.678
Tonga,1990,9.709863846,,68.935,95069,,,0.305656045,0.402179006,0.161747953,0.654
Tonga,1993,0.96090446,,69.223,95557,,1.299999952,0.308922267,0.39153646,0.1533008,0.665
Tonga,1999,4.464354677,,69.601,97482,,3.339999914,0.311694667,0.391084902,0.152947401,0.679
Tonga,2015,-1.05399832,,70.517,100781,4.6,2.640000105,0.28316546,0.383693035,0.147220345,0.72
Tonga,2016,2.578155152,,70.607,101133,4.1,2.799999952,0.285386608,0.380008799,0.144406687,0.722
Tonga,2019,,,70.907,104494,3.8,3.00999999,0.292956546,0.376067454,0.14142673,0.725
Tonga,2013,0.775629322,,70.335,101768,4.6,2.309999943,0.2966972,0.37040849,0.137202449,0.708
Tonga,2017,7.442245466,,70.701,101998,4.2,2.930000067,0.265447703,0.336435619,0.113188926,0.723
Tonga,2018,,,70.801,103197,4,3.069999933,0.263383935,0.331717802,0.1100367,0.723
Tonga,2014,2.510876333,,70.427,101028,4.6,2.460000038,0,0,,0.707
Trinidad and Tobago,1999,3.439135909,,69.199,1263933,,3.539999962,0,0,,0.713
Trinidad and Tobago,1992,6.439854192,,68.305,1236683,,3.319999933,0,0,,0.67
Trinidad and Tobago,1994,8.814694018,,68.496,1249520,,3.299999952,0,0,,0.676
Trinidad and Tobago,1997,3.626078758,,68.85,1259848,,3.460000038,0,0,,0.695
Trinidad and Tobago,1990,11.06442577,,68.086,1221116,,,0,0,,0.668
Trinidad and Tobago,1991,3.783102144,,68.201,1229103,,3.359999895,0,0,,0.67
Trinidad and Tobago,1993,10.83523592,,68.402,1243616,,3.269999981,0,0,,0.672
Trinidad and Tobago,1995,5.182205395,,68.597,1254200,,3.339999914,0,0,,0.681
Trinidad and Tobago,1996,3.404574428,,68.713,1257549,,3.400000095,0,0,,0.687
Trinidad and Tobago,1998,5.612709077,,69.011,1261695,,3.50999999,0,0,,0.694
Trinidad and Tobago,2016,3.070667425,,73.1,1377564,9.8,3.210000038,0,0,,0.792
Trinidad and Tobago,2017,1.880384402,,73.245,1384072,9.5,3.299999952,0,0,,0.795
Trinidad and Tobago,2018,1.018569302,,73.38,1389858,9,3.400000095,0.722221232,0.930697464,86.61977695,0.795
Trinidad and Tobago,2019,,,73.507,1394973,8.7,3.460000038,0.666379957,0.86430604,74.70249308,0.796
Tunisia,1999,2.690124858,,72.904,9613588,,15.21000004,0.62612465,0.829304173,68.77454114,0.643
Tunisia,1998,3.125365797,,72.608,9509857,,15.53999996,0.594509013,0.794798146,63.17040929,0.632
Tunisia,1994,4.73323064,,71.062,8967916,,15.96000004,0.589742665,0.776999559,60.37283147,0.598
Tunisia,1995,6.244150287,,71.517,9125398,,15.94999981,0.541277253,0.715975203,51.26204913,0.605
Tunisia,1996,3.725144727,,71.921,9267340,,15.96000004,0.548853906,0.714653523,51.07296579,0.614
Tunisia,1997,3.652026207,,72.282,9395123,,15.93999958,0.497766385,0.665463081,44.28411122,0.621
Tunisia,1993,3.974956319,,70.555,8795932,,15.90999985,0.494615927,0.649955226,42.24417958,0.587
Tunisia,1992,5.824345146,,70.001,8613861,,15.73999977,0.495856572,0.64733234,41.90391584,0.581
Tunisia,1990,6.545293073,,68.792,8242496,,,0.379481041,0.507327596,25.73812897,0.567
Tunisia,2003,2.712592475,,73.842,9945277,3.8,14.51000023,0.313628754,0.442978466,0.196229921,0.671
Tunisia,1991,8.193715095,,69.407,8427857,,15.64000034,0.307388526,0.431725457,0.18638687,0.573
Tunisia,2002,2.721032849,,73.638,9871251,3.8,14.55000019,0.310310132,0.429792427,0.18472153,0.664
Tunisia,2000,2.962307947,,73.172,9708350,3.7,14.93999958,0.306417139,0.426764818,0.18212821,0.651
Tunisia,2001,1.983333333,,73.415,9793903,3.7,14.39999962,0.31004706,0.416170551,0.173197928,0.659
Tunisia,2018,7.30759176,,76.505,11565204,3.2,15.46000004,0.304779498,0.413540703,0.171015913,0.738
Tunisia,2019,6.720075329,,76.699,11694719,3.3,15.13000011,0.297919943,0.407551222,0.166097999,0.74
Tunisia,2011,3.24002842,,75.206,10741880,3.4,18.32999992,0.280743148,0.376331297,0.141625245,0.718
Tunisia,2017,5.308848396,,76.31,11433443,3.1,15.38000011,0,0,,0.734
Tunisia,2016,3.629399374,,76.115,11303946,3.1,15.51000023,0,0,,0.731
Tunisia,2013,5.316235313,,75.552,10952951,3.3,15.93000031,0,0,,0.723
Tunisia,2015,4.437371273,,75.922,11179949,3.1,15.15999985,0,0,,0.729
Tunisia,2014,4.625550995,,75.734,11063201,3.2,15.06000042,0,0,,0.726
Turkey,2019,15.17682157,,77.691,83429615,2.4,13.67000008,0,0,,0.82
Turkey,2014,8.854572714,,76.172,77231907,2.3,9.880000114,0,0,,0.796
Turkey,2013,7.493090305,,75.784,75928564,2.3,8.729999542,0,0,,0.785
Turkey,1999,64.86748764,,69.417,62287397,,7.690000057,0,0,,0.648
Turkey,1998,84.64134349,,68.807,61329676,,6.889999866,0,0,,0.64
Turkey,1997,85.66936165,,68.189,60372568,,6.840000153,0,0,,0.629
Turkey,1990,60.30386914,,64.256,53921760,,,0,0,,0.583
Turkey,1991,65.97856799,,64.757,54840590,,8.210000038,0,0,,0.587
Turkey,1992,70.07610387,,65.275,55748948,,8.510000229,0,0,,0.594
Turkey,1993,66.09384298,,65.815,56653804,,8.960000038,0,0,,0.601
Turkey,1994,105.2149865,,66.377,57564204,,8.579999924,0,0,,0.603
Turkey,1995,89.11331723,,66.963,58486456,,7.639999866,0,0,,0.611
Turkey,1996,80.41215114,,67.57,59423282,,6.630000114,0,0,,0.62
Turkey,2000,54.91537058,,70.005,63240194,4,6.5,0,0,,0.66
Turkey,2001,54.40018876,,70.56,64192243,3.6,8.380000114,0,0,,0.666
Turkey,2002,44.96412095,,71.078,65145367,3.2,10.35999966,0,0,,0.677
Turkmenistan,2001,,5.433726395,63.842,4564083,13.5,10.69999981,0,0,,
Turkmenistan,2002,,5.227745315,64.101,4610005,14.1,9.869999886,0,0,,
Turkmenistan,2000,,5.912144209,63.613,4516133,12.5,11.67000008,0,0,,
Turkmenistan,2003,,5.004562099,64.386,4655743,14.3,9,0,0,,
Turkmenistan,2005,,4.332598895,65.017,4754646,15.1,7.260000229,0,0,,
Turkmenistan,2004,,4.443597775,64.693,4703401,14.3,8.119999886,0,0,,
Turkmenistan,2006,,4.220274197,65.354,4810109,15.1,6.400000095,0,0,,
Turkmenistan,2018,,,68.073,5850908,5.7,3.789999962,0,0,,0.71
Turkmenistan,2012,,,67.167,5267900,7.1,4,0,0,,0.679
Turkmenistan,2019,,,68.191,5942089,5.7,3.74000001,0,0,,0.715
Turkmenistan,2011,,,66.928,5174085,7.6,4,0,0,,0.673
Turkmenistan,2013,,,67.375,5366375,7.1,4.010000229,0,0,,0.685
Turkmenistan,2016,,,67.835,5662372,6.2,3.900000095,0,0,,0.699
Turkmenistan,2010,,,66.657,5087213,8.5,4,0,0,,0.666
Turkmenistan,2014,,,67.552,5466328,6.8,3.970000029,0,0,,0.689
Turkmenistan,2015,,,67.704,5565287,6.3,3.940000057,0,0,,0.694
Turkmenistan,2017,,,67.956,5757669,5.8,3.839999914,0,0,,0.701
Turkmenistan,1990,,9.011997357,62.81,3683967,,,0,0,,
Turkmenistan,1991,,8.075608811,62.784,3789185,,1.399999976,0,0,,
Turkmenistan,1992,,7.590049138,62.761,3899843,,1.5,0,0,,
Turkmenistan,1993,,8.277673046,62.758,4010789,,1.5,0.634660021,0.987029582,97.42273957,
Turkmenistan,1994,,7.484620684,62.786,4115102,,4.699999809,0.6412174,0.984972965,97.01717418,
Turkmenistan,1995,,6.392827105,62.851,4207841,,8.300000191,0.613947402,0.92601418,85.75022616,
Turkmenistan,1996,,7.790383634,62.953,4287346,,10.30000019,0.602377498,0.895063147,80.11380371,
Turkmenistan,1997,,8.220200339,63.084,4355116,,11,0.603231779,0.871722224,75.98996358,
Turkmenistan,1998,,7.816966079,63.237,4413479,,12.19999981,0.61420835,0.861442286,74.20828121,
Turkmenistan,1999,,7.187425901,63.413,4466135,,12.69999981,0.594178833,0.850041249,72.2570125,
Turkmenistan,2007,,,65.695,4870141,13.2,5.610000134,0.580618679,0.848857718,72.05594254,
Turkmenistan,2008,,,66.031,4935767,11.4,4.940000057,0.578072777,0.818799967,67.0433386,
Turkmenistan,2009,,,66.355,5007954,9.4,4.539999962,0.536561265,0.755720092,57.11128575,
Turks and Caicos Islands,1990,,0,,12111,,,0.499781465,0.709916854,50.39819396,
Turks and Caicos Islands,1991,,0,,12811,,,0.508170467,0.69995932,48.99430497,
Turks and Caicos Islands,1992,,7.33191583,,13632,,,0.478703973,0.66579134,44.32781084,
Turks and Caicos Islands,1993,,6.884207628,,14526,,,0.473953232,0.64483433,41.58113131,
Turks and Caicos Islands,1994,,12.98785635,,15407,,,0.468523159,0.635716633,40.41356375,
Turks and Caicos Islands,1995,,6.164848037,,16216,,,0.458276469,0.620970825,38.56047655,
Turks and Caicos Islands,1996,,5.906674542,,16926,,,0.453758609,0.616519849,38.00967242,
Turks and Caicos Islands,1997,,11.38563133,,17567,,,0.411035859,0.550986407,30.35860207,
Turks and Caicos Islands,1998,,0,,18232,,,0.408463482,0.549748967,30.22239267,
Turks and Caicos Islands,1999,,0,,19065,,,0,0,,
Turks and Caicos Islands,2000,,0,,20164,,,0,0,,
Turks and Caicos Islands,2001,,0,,21573,,,0,0,,
Turks and Caicos Islands,2002,,8.609556608,,23232,,,0,0,,
Turks and Caicos Islands,2003,,0,,25011,,,0,0,,
Turks and Caicos Islands,2004,,,,26700,,,0,0,,
Turks and Caicos Islands,2005,,0,,28180,,,0,0,,
Turks and Caicos Islands,2006,,,,29391,,,0,0,,
Turks and Caicos Islands,2007,,6.582628444,,30385,,,0,0,,
Turks and Caicos Islands,2008,,6.41025641,,31202,,,0,0,,
Turks and Caicos Islands,2009,,6.263113394,,31934,,,0,0,,
Turks and Caicos Islands,2010,,,,32660,,,0,0,,
Turks and Caicos Islands,2011,,,,33377,,,0,0,,
Turks and Caicos Islands,2012,,,,34066,,,0,0,,
Turks and Caicos Islands,2013,,11.5164253,,34731,,,0,0,,
Turks and Caicos Islands,2014,,5.654349608,,35369,,,0,0,,
Turks and Caicos Islands,2015,,,,35981,,,0,0,,
Turks and Caicos Islands,2016,,,,36559,,,0,0,,
Turks and Caicos Islands,2017,,,,37115,,,0,0,,
Turks and Caicos Islands,2018,,,,37665,,,0,0,,
Turks and Caicos Islands,2019,,,,38191,,,0,0,,
Tuvalu,1990,,,,8913,,,0,0,,
Tuvalu,1991,,,,9026,,,0,0,,
Tuvalu,1992,,,,9112,,,0,0,,
Tuvalu,1993,,,,9194,,,0,0,,
Tuvalu,1994,,,,9252,,,0,0,,
Tuvalu,1995,,,,9298,,,0,0,,
Tuvalu,1996,,,,9323,,,0,0,,
Tuvalu,1997,,,,9323,,,0,0,,
Tuvalu,1998,,,,9332,,,0,0,,
Tuvalu,1999,,,,9346,,,0,0,,
Tuvalu,2000,,,,9394,,,0,0,,
Tuvalu,2001,,,,9484,,,0,0,,
Tuvalu,2002,,0,,9596,,,0,0,,
Tuvalu,2003,,0,,9726,,,0,0,,
Tuvalu,2004,,0,,9869,,,0,0,,
Tuvalu,2005,,0,,10000,,,0,0,,
Tuvalu,2006,,0,,10120,,,0,0,,
Tuvalu,2007,,0,,10221,,,0,0,,
Tuvalu,2008,,0,,10314,,,0,0,,
Tuvalu,2009,,0,,10424,,,0,0,,
Tuvalu,2010,,9.504799924,,10530,,,0.865969216,1.334313122,17803.91508,
Tuvalu,2011,0.500580743,9.410878976,,10633,,,0.807871731,1.300920662,16923.94569,
Tuvalu,2012,,18.61504095,,10739,,,0.810384811,1.274189954,16235.60039,
Tuvalu,2013,,,,10857,,,0.808017561,1.2261268,15033.8693,
Tuvalu,2014,,,,10972,,,0.771463826,1.149722543,13218.61926,
Tuvalu,2015,,,,11099,,,0.709241628,1.019025327,10384.12617,
Tuvalu,2016,,,,11225,,,0.692800409,1.015836376,10319.23543,
Tuvalu,2017,,,,11370,,,0.694412172,1.010789188,10216.94783,
Tuvalu,2018,,,,11508,,,0.693733012,0.97708875,95.47024254,
Tuvalu,2019,,,,11646,,,0.614000019,0.85515323,73.12870468,
Uganda,1990,,,45.853,17354392,,,0.60457303,0.831599767,69.15581725,0.32
Uganda,1991,,,45.252,17953531,,0.939999998,0.594804741,0.815918712,66.57233446,0.32
Uganda,1993,,,44.272,19175988,,1.129999995,0.592892491,0.809962419,65.60391202,0.32
Uganda,1994,10.03675988,,43.961,19793541,,1.330000043,0.591341227,0.804545886,64.72940827,0.322
Uganda,1992,,,44.715,18561674,,0.920000017,0.570280158,0.783351866,61.3640146,0.313
Uganda,1997,8.169021441,8.861534347,44.19,21655398,,2.00999999,0.54945096,0.747552326,55.88344801,0.358
Uganda,1998,0.068804172,,44.685,22290780,,2.269999981,0,0,,0.373
Uganda,1996,7.191646604,8.586581626,43.899,21032821,,1.769999981,0,0,,0.344
Uganda,1999,5.777368987,,45.373,22952410,,2.579999924,0,0,,0.39
Uganda,1995,6.55014019,8.376950219,43.824,20413152,,1.549999952,0,0,,0.328
Uganda,2002,-0.287508512,,48.299,25167257,9.4,3.5,0,0,,0.427
Uganda,2000,3.392021585,,46.229,23650172,10.2,2.849999905,0,0,,0.404
Uganda,2001,1.865125241,,47.22,24388968,9.8,3.140000105,0,0,,0.412
Uganda,2019,2.86909425,,63.368,44269594,4.6,1.720000029,0,0,,0.544
Uganda,2015,5.410004196,,61.373,38225453,4.7,1.860000014,0,0,,0.525
Ukraine,1990,,4.970551619,70.09756098,51891400,,,0,0,,0.725
Ukraine,1991,,5.145616977,69.29804878,52000500,,1.899999976,0,0,,0.721
Ukraine,1992,,6.554385441,68.77097561,52150400,,1.899999976,0,0,,0.713
Ukraine,1993,4734.914347,7.202430165,68.13073171,52179200,,2,0,0,,0.703
Ukraine,1994,891.1877481,8.25646928,67.54121951,51921400,,2,0,0,,0.69
Ukraine,1995,376.7461748,8.657509797,66.74195122,51512800,,5.619999886,0.772024091,0.998737504,99.74766019,0.686
Ukraine,1996,80.32550146,9.679625932,67.02243902,51057800,,7.650000095,0.676322983,0.848585926,72.00980738,0.684
Ukraine,1998,10.57716115,8.432750164,68.37487805,50144500,,11.3199997,0.681870876,0.845993642,71.57052423,0.688
Ukraine,1997,15.94059942,8.430423008,67.57634146,50594600,,8.930000305,0.666755868,0.839742906,70.51681482,0.686
Ukraine,1999,22.68367181,8.622659225,67.98097561,49674000,,11.85999966,0.674019079,0.835215712,69.75852856,0.69
Ukraine,2011,7.955724663,,70.80926829,45706086,23,7.849999905,0.682475601,0.834322251,69.60936185,0.76
Ukraine,2013,-0.238948626,,71.1595122,45489648,22.6,7.170000076,0.65273754,0.832573392,69.31784531,0.767
Ukraine,2018,10.95185594,,71.58268293,44622518,21.9,8.800000191,0.650555433,0.811166375,65.79908879,0.774
Ukraine,2016,13.9127102,,71.47634146,45004673,21.4,9.350000381,0.655831485,0.806680793,65.07339018,0.768
Ukraine,2019,7.886717456,,71.82731707,44386203,21.6,8.18999958,0.643630204,0.788762504,62.21462877,0.779
Ukraine,2015,48.69986464,,71.1895122,45154036,21.6,9.140000343,0.634931437,0.782899429,61.29315159,0.765
United Arab Emirates,2018,3.068633793,,77.814,9630959,6,2.230000019,0.630503963,0.767036451,58.83449172,0.889
United Arab Emirates,2019,-1.931081148,,77.972,9770529,6.4,2.279999971,0.620399981,0.751089566,56.41355362,0.89
United Arab Emirates,1991,,,72.208,1937153,,1.75,0.808483604,0,,0.735
United Arab Emirates,1993,,,72.715,2173139,,1.730000019,0.798438065,0,,0.745
United Arab Emirates,1994,,,72.957,2294385,,1.75999999,0.789437978,0,,0.755
United Arab Emirates,1995,,,73.194,2415090,,1.799999952,0.774518315,0,,0.764
United Arab Emirates,1992,,,72.466,2052891,,1.75,0,0,,0.738
United Arab Emirates,1996,,,73.428,2539126,,1.889999986,0,0,,0.765
United Arab Emirates,1997,,,73.657,2671362,,1.980000019,0,0,,0.766
United Arab Emirates,1999,,,74.106,2966034,,2.150000095,0,0,,0.776
United Arab Emirates,1998,,,73.883,2813214,,2.069999933,0,0,,0.769
United Arab Emirates,2007,,,75.767,6168838,8.3,2.99000001,0,0,,0.819
United Arab Emirates,1990,,,71.939,1828432,,,0,0,,0.723
United Arab Emirates,2000,,,74.327,3134062,8.6,2.25,0,0,,0.782
United Arab Emirates,2001,,,74.544,3302719,8.6,2.410000086,0,0,,0.787
United Arab Emirates,2002,,,74.758,3478777,8,2.559999943,0,0,,0.792
United Arab Emirates,2008,12.25042025,,75.957,7089487,8.5,2.849999905,0,0,,0.821
United Arab Emirates,2009,1.561813174,,76.145,7917372,8.5,2.529999971,0,0,,0.819
United Kingdom,1998,1.820561637,1.574090652,77.1902439,58487141,,6.199999809,0,0,,0.862
United Kingdom,1995,2.697495183,1.553533469,76.83658537,58019030,,8.68999958,0.365820924,0.691532937,47.8217803,0.846
United Kingdom,1996,2.851782364,1.445445928,77.08780488,58166950,,8.18999958,0.35988586,0.665223402,44.25221746,0.851
